"export-plot data (NetLogo 7.0.0)"
"frisbee.nlogox"
"12/08/2025 17:58:58:371 -0500"

"MODEL SETTINGS"
"run-speed-variance","walk-speed-variance","run-speed","line-spacing","disc-speed","walk-speed","num-per-line","max-throws"
"0","0","1.5","5","1.7","0.5","8","10000"

"""Player Lines"""
"x min","x max","y min","y max","autoplot?","current pen","legend open?","number of pens"
"0","12000","0","14","true","""Line 1""","true","5"

"pen name","pen down?","mode","interval","color","x"
"""Line 1""","true","0","1","102","10001"
"""Line 2""","true","0","1","12","10001"
"""Line 3""","true","0","1","19","10001"
"""Line 4""","true","0","1","108","10001"
"""Throw-Dif""","true","0","1","45","10001"

"""Line 1""",,,,"""Line 2""",,,,"""Line 3""",,,,"""Line 4""",,,,"""Throw-Dif"""
"x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?"
"8748","8","102","true","8748","5","12","true","8748","11","19","true","8748","8","108","true","8748","4","45","true"
"8749","8","102","true","8749","5","12","true","8749","11","19","true","8749","8","108","true","8749","3","45","true"
"8750","8","102","true","8750","5","12","true","8750","11","19","true","8750","8","108","true","8750","4","45","true"
"8751","8","102","true","8751","5","12","true","8751","11","19","true","8751","8","108","true","8751","3","45","true"
"8752","7","102","true","8752","5","12","true","8752","12","19","true","8752","8","108","true","8752","4","45","true"
"8753","7","102","true","8753","5","12","true","8753","12","19","true","8753","8","108","true","8753","3","45","true"
"8754","7","102","true","8754","5","12","true","8754","12","19","true","8754","8","108","true","8754","4","45","true"
"8755","7","102","true","8755","5","12","true","8755","12","19","true","8755","8","108","true","8755","3","45","true"
"8756","7","102","true","8756","5","12","true","8756","13","19","true","8756","7","108","true","8756","4","45","true"
"8757","7","102","true","8757","5","12","true","8757","12","19","true","8757","8","108","true","8757","3","45","true"
"8758","8","102","true","8758","5","12","true","8758","12","19","true","8758","7","108","true","8758","4","45","true"
"8759","8","102","true","8759","5","12","true","8759","11","19","true","8759","8","108","true","8759","3","45","true"
"8760","8","102","true","8760","5","12","true","8760","12","19","true","8760","7","108","true","8760","4","45","true"
"8761","7","102","true","8761","5","12","true","8761","12","19","true","8761","8","108","true","8761","3","45","true"
"8762","8","102","true","8762","6","12","true","8762","11","19","true","8762","7","108","true","8762","4","45","true"
"8763","8","102","true","8763","6","12","true","8763","11","19","true","8763","7","108","true","8763","3","45","true"
"8764","7","102","true","8764","6","12","true","8764","11","19","true","8764","8","108","true","8764","2","45","true"
"8765","8","102","true","8765","5","12","true","8765","11","19","true","8765","8","108","true","8765","3","45","true"
"8766","8","102","true","8766","6","12","true","8766","11","19","true","8766","7","108","true","8766","4","45","true"
"8767","8","102","true","8767","6","12","true","8767","11","19","true","8767","7","108","true","8767","3","45","true"
"8768","7","102","true","8768","5","12","true","8768","12","19","true","8768","8","108","true","8768","4","45","true"
"8769","7","102","true","8769","5","12","true","8769","12","19","true","8769","8","108","true","8769","3","45","true"
"8770","7","102","true","8770","6","12","true","8770","12","19","true","8770","7","108","true","8770","4","45","true"
"8771","7","102","true","8771","6","12","true","8771","12","19","true","8771","7","108","true","8771","3","45","true"
"8772","8","102","true","8772","5","12","true","8772","11","19","true","8772","8","108","true","8772","4","45","true"
"8773","8","102","true","8773","5","12","true","8773","11","19","true","8773","8","108","true","8773","3","45","true"
"8774","7","102","true","8774","6","12","true","8774","11","19","true","8774","8","108","true","8774","2","45","true"
"8775","7","102","true","8775","5","12","true","8775","12","19","true","8775","8","108","true","8775","3","45","true"
"8776","7","102","true","8776","6","12","true","8776","11","19","true","8776","8","108","true","8776","2","45","true"
"8777","8","102","true","8777","6","12","true","8777","11","19","true","8777","7","108","true","8777","3","45","true"
"8778","7","102","true","8778","6","12","true","8778","11","19","true","8778","8","108","true","8778","2","45","true"
"8779","8","102","true","8779","6","12","true","8779","11","19","true","8779","7","108","true","8779","3","45","true"
"8780","7","102","true","8780","6","12","true","8780","11","19","true","8780","8","108","true","8780","2","45","true"
"8781","8","102","true","8781","5","12","true","8781","11","19","true","8781","8","108","true","8781","3","45","true"
"8782","7","102","true","8782","6","12","true","8782","11","19","true","8782","8","108","true","8782","2","45","true"
"8783","8","102","true","8783","5","12","true","8783","11","19","true","8783","8","108","true","8783","3","45","true"
"8784","7","102","true","8784","6","12","true","8784","11","19","true","8784","8","108","true","8784","2","45","true"
"8785","8","102","true","8785","6","12","true","8785","11","19","true","8785","7","108","true","8785","3","45","true"
"8786","7","102","true","8786","6","12","true","8786","11","19","true","8786","8","108","true","8786","2","45","true"
"8787","7","102","true","8787","6","12","true","8787","12","19","true","8787","7","108","true","8787","3","45","true"
"8788","8","102","true","8788","5","12","true","8788","11","19","true","8788","8","108","true","8788","4","45","true"
"8789","8","102","true","8789","5","12","true","8789","11","19","true","8789","8","108","true","8789","3","45","true"
"8790","8","102","true","8790","5","12","true","8790","11","19","true","8790","8","108","true","8790","4","45","true"
"8791","8","102","true","8791","5","12","true","8791","11","19","true","8791","8","108","true","8791","3","45","true"
"8792","8","102","true","8792","5","12","true","8792","11","19","true","8792","8","108","true","8792","4","45","true"
"8793","8","102","true","8793","5","12","true","8793","11","19","true","8793","8","108","true","8793","3","45","true"
"8794","8","102","true","8794","5","12","true","8794","11","19","true","8794","8","108","true","8794","4","45","true"
"8795","8","102","true","8795","5","12","true","8795","11","19","true","8795","8","108","true","8795","3","45","true"
"8796","8","102","true","8796","5","12","true","8796","11","19","true","8796","8","108","true","8796","4","45","true"
"8797","8","102","true","8797","5","12","true","8797","11","19","true","8797","8","108","true","8797","3","45","true"
"8798","8","102","true","8798","5","12","true","8798","11","19","true","8798","8","108","true","8798","4","45","true"
"8799","8","102","true","8799","5","12","true","8799","11","19","true","8799","8","108","true","8799","3","45","true"
"8800","8","102","true","8800","5","12","true","8800","11","19","true","8800","8","108","true","8800","4","45","true"
"8801","8","102","true","8801","5","12","true","8801","11","19","true","8801","8","108","true","8801","3","45","true"
"8802","8","102","true","8802","5","12","true","8802","12","19","true","8802","7","108","true","8802","4","45","true"
"8803","7","102","true","8803","5","12","true","8803","12","19","true","8803","8","108","true","8803","3","45","true"
"8804","8","102","true","8804","5","12","true","8804","12","19","true","8804","7","108","true","8804","4","45","true"
"8805","7","102","true","8805","5","12","true","8805","12","19","true","8805","8","108","true","8805","3","45","true"
"8806","8","102","true","8806","5","12","true","8806","12","19","true","8806","7","108","true","8806","4","45","true"
"8807","8","102","true","8807","5","12","true","8807","11","19","true","8807","8","108","true","8807","3","45","true"
"8808","7","102","true","8808","6","12","true","8808","12","19","true","8808","7","108","true","8808","4","45","true"
"8809","7","102","true","8809","6","12","true","8809","12","19","true","8809","7","108","true","8809","3","45","true"
"8810","8","102","true","8810","5","12","true","8810","12","19","true","8810","7","108","true","8810","4","45","true"
"8811","8","102","true","8811","5","12","true","8811","11","19","true","8811","8","108","true","8811","3","45","true"
"8812","8","102","true","8812","5","12","true","8812","11","19","true","8812","8","108","true","8812","4","45","true"
"8813","8","102","true","8813","5","12","true","8813","11","19","true","8813","8","108","true","8813","3","45","true"
"8814","7","102","true","8814","5","12","true","8814","13","19","true","8814","7","108","true","8814","4","45","true"
"8815","7","102","true","8815","5","12","true","8815","12","19","true","8815","8","108","true","8815","3","45","true"
"8816","8","102","true","8816","5","12","true","8816","12","19","true","8816","7","108","true","8816","4","45","true"
"8817","8","102","true","8817","5","12","true","8817","11","19","true","8817","8","108","true","8817","3","45","true"
"8818","8","102","true","8818","5","12","true","8818","11","19","true","8818","8","108","true","8818","4","45","true"
"8819","8","102","true","8819","5","12","true","8819","11","19","true","8819","8","108","true","8819","3","45","true"
"8820","8","102","true","8820","5","12","true","8820","11","19","true","8820","8","108","true","8820","4","45","true"
"8821","8","102","true","8821","5","12","true","8821","11","19","true","8821","8","108","true","8821","3","45","true"
"8822","8","102","true","8822","5","12","true","8822","11","19","true","8822","8","108","true","8822","4","45","true"
"8823","8","102","true","8823","5","12","true","8823","11","19","true","8823","8","108","true","8823","3","45","true"
"8824","7","102","true","8824","6","12","true","8824","11","19","true","8824","8","108","true","8824","2","45","true"
"8825","8","102","true","8825","6","12","true","8825","11","19","true","8825","7","108","true","8825","3","45","true"
"8826","7","102","true","8826","6","12","true","8826","11","19","true","8826","8","108","true","8826","2","45","true"
"8827","8","102","true","8827","6","12","true","8827","11","19","true","8827","7","108","true","8827","3","45","true"
"8828","7","102","true","8828","6","12","true","8828","11","19","true","8828","8","108","true","8828","2","45","true"
"8829","8","102","true","8829","6","12","true","8829","11","19","true","8829","7","108","true","8829","3","45","true"
"8830","7","102","true","8830","7","12","true","8830","11","19","true","8830","7","108","true","8830","2","45","true"
"8831","8","102","true","8831","6","12","true","8831","11","19","true","8831","7","108","true","8831","3","45","true"
"8832","7","102","true","8832","6","12","true","8832","11","19","true","8832","8","108","true","8832","2","45","true"
"8833","7","102","true","8833","6","12","true","8833","12","19","true","8833","7","108","true","8833","3","45","true"
"8834","8","102","true","8834","5","12","true","8834","11","19","true","8834","8","108","true","8834","4","45","true"
"8835","8","102","true","8835","5","12","true","8835","11","19","true","8835","8","108","true","8835","3","45","true"
"8836","8","102","true","8836","5","12","true","8836","11","19","true","8836","8","108","true","8836","4","45","true"
"8837","8","102","true","8837","5","12","true","8837","11","19","true","8837","8","108","true","8837","3","45","true"
"8838","8","102","true","8838","6","12","true","8838","11","19","true","8838","7","108","true","8838","4","45","true"
"8839","8","102","true","8839","6","12","true","8839","11","19","true","8839","7","108","true","8839","3","45","true"
"8840","8","102","true","8840","5","12","true","8840","11","19","true","8840","8","108","true","8840","4","45","true"
"8841","8","102","true","8841","5","12","true","8841","11","19","true","8841","8","108","true","8841","3","45","true"
"8842","8","102","true","8842","5","12","true","8842","12","19","true","8842","7","108","true","8842","4","45","true"
"8843","7","102","true","8843","5","12","true","8843","12","19","true","8843","8","108","true","8843","3","45","true"
"8844","8","102","true","8844","6","12","true","8844","11","19","true","8844","7","108","true","8844","4","45","true"
"8845","8","102","true","8845","6","12","true","8845","11","19","true","8845","7","108","true","8845","3","45","true"
"8846","8","102","true","8846","5","12","true","8846","12","19","true","8846","7","108","true","8846","4","45","true"
"8847","8","102","true","8847","5","12","true","8847","11","19","true","8847","8","108","true","8847","3","45","true"
"8848","8","102","true","8848","5","12","true","8848","11","19","true","8848","8","108","true","8848","4","45","true"
"8849","8","102","true","8849","5","12","true","8849","11","19","true","8849","8","108","true","8849","3","45","true"
"8850","8","102","true","8850","5","12","true","8850","11","19","true","8850","8","108","true","8850","4","45","true"
"8851","8","102","true","8851","5","12","true","8851","11","19","true","8851","8","108","true","8851","3","45","true"
"8852","7","102","true","8852","5","12","true","8852","12","19","true","8852","8","108","true","8852","4","45","true"
"8853","7","102","true","8853","5","12","true","8853","12","19","true","8853","8","108","true","8853","3","45","true"
"8854","8","102","true","8854","5","12","true","8854","11","19","true","8854","8","108","true","8854","4","45","true"
"8855","8","102","true","8855","5","12","true","8855","11","19","true","8855","8","108","true","8855","3","45","true"
"8856","8","102","true","8856","5","12","true","8856","12","19","true","8856","7","108","true","8856","4","45","true"
"8857","8","102","true","8857","5","12","true","8857","11","19","true","8857","8","108","true","8857","3","45","true"
"8858","8","102","true","8858","5","12","true","8858","11","19","true","8858","8","108","true","8858","4","45","true"
"8859","8","102","true","8859","5","12","true","8859","11","19","true","8859","8","108","true","8859","3","45","true"
"8860","8","102","true","8860","5","12","true","8860","11","19","true","8860","8","108","true","8860","4","45","true"
"8861","8","102","true","8861","5","12","true","8861","11","19","true","8861","8","108","true","8861","3","45","true"
"8862","8","102","true","8862","5","12","true","8862","11","19","true","8862","8","108","true","8862","4","45","true"
"8863","8","102","true","8863","5","12","true","8863","11","19","true","8863","8","108","true","8863","3","45","true"
"8864","8","102","true","8864","5","12","true","8864","12","19","true","8864","7","108","true","8864","4","45","true"
"8865","7","102","true","8865","5","12","true","8865","12","19","true","8865","8","108","true","8865","3","45","true"
"8866","8","102","true","8866","5","12","true","8866","12","19","true","8866","7","108","true","8866","4","45","true"
"8867","8","102","true","8867","6","12","true","8867","11","19","true","8867","7","108","true","8867","3","45","true"
"8868","8","102","true","8868","5","12","true","8868","12","19","true","8868","7","108","true","8868","4","45","true"
"8869","7","102","true","8869","5","12","true","8869","12","19","true","8869","8","108","true","8869","3","45","true"
"8870","8","102","true","8870","5","12","true","8870","11","19","true","8870","8","108","true","8870","4","45","true"
"8871","8","102","true","8871","5","12","true","8871","11","19","true","8871","8","108","true","8871","3","45","true"
"8872","7","102","true","8872","6","12","true","8872","11","19","true","8872","8","108","true","8872","2","45","true"
"8873","8","102","true","8873","6","12","true","8873","11","19","true","8873","7","108","true","8873","3","45","true"
"8874","7","102","true","8874","6","12","true","8874","11","19","true","8874","8","108","true","8874","2","45","true"
"8875","8","102","true","8875","6","12","true","8875","11","19","true","8875","7","108","true","8875","3","45","true"
"8876","7","102","true","8876","6","12","true","8876","11","19","true","8876","8","108","true","8876","2","45","true"
"8877","7","102","true","8877","6","12","true","8877","12","19","true","8877","7","108","true","8877","3","45","true"
"8878","8","102","true","8878","6","12","true","8878","11","19","true","8878","7","108","true","8878","4","45","true"
"8879","8","102","true","8879","6","12","true","8879","11","19","true","8879","7","108","true","8879","3","45","true"
"8880","8","102","true","8880","6","12","true","8880","10","19","true","8880","8","108","true","8880","2","45","true"
"8881","8","102","true","8881","6","12","true","8881","11","19","true","8881","7","108","true","8881","3","45","true"
"8882","8","102","true","8882","6","12","true","8882","10","19","true","8882","8","108","true","8882","2","45","true"
"8883","8","102","true","8883","6","12","true","8883","11","19","true","8883","7","108","true","8883","3","45","true"
"8884","7","102","true","8884","6","12","true","8884","11","19","true","8884","8","108","true","8884","2","45","true"
"8885","8","102","true","8885","6","12","true","8885","10","19","true","8885","8","108","true","8885","3","45","true"
"8886","8","102","true","8886","6","12","true","8886","10","19","true","8886","8","108","true","8886","2","45","true"
"8887","8","102","true","8887","6","12","true","8887","11","19","true","8887","7","108","true","8887","3","45","true"
"8888","7","102","true","8888","6","12","true","8888","11","19","true","8888","8","108","true","8888","2","45","true"
"8889","8","102","true","8889","6","12","true","8889","10","19","true","8889","8","108","true","8889","3","45","true"
"8890","8","102","true","8890","6","12","true","8890","10","19","true","8890","8","108","true","8890","2","45","true"
"8891","8","102","true","8891","6","12","true","8891","11","19","true","8891","7","108","true","8891","3","45","true"
"8892","7","102","true","8892","6","12","true","8892","11","19","true","8892","8","108","true","8892","2","45","true"
"8893","7","102","true","8893","6","12","true","8893","12","19","true","8893","7","108","true","8893","3","45","true"
"8894","7","102","true","8894","6","12","true","8894","11","19","true","8894","8","108","true","8894","2","45","true"
"8895","7","102","true","8895","6","12","true","8895","12","19","true","8895","7","108","true","8895","3","45","true"
"8896","7","102","true","8896","6","12","true","8896","11","19","true","8896","8","108","true","8896","2","45","true"
"8897","8","102","true","8897","5","12","true","8897","11","19","true","8897","8","108","true","8897","3","45","true"
"8898","8","102","true","8898","5","12","true","8898","11","19","true","8898","8","108","true","8898","4","45","true"
"8899","8","102","true","8899","5","12","true","8899","11","19","true","8899","8","108","true","8899","3","45","true"
"8900","8","102","true","8900","5","12","true","8900","11","19","true","8900","8","108","true","8900","4","45","true"
"8901","8","102","true","8901","5","12","true","8901","11","19","true","8901","8","108","true","8901","3","45","true"
"8902","8","102","true","8902","5","12","true","8902","11","19","true","8902","8","108","true","8902","4","45","true"
"8903","8","102","true","8903","5","12","true","8903","11","19","true","8903","8","108","true","8903","3","45","true"
"8904","7","102","true","8904","6","12","true","8904","11","19","true","8904","8","108","true","8904","2","45","true"
"8905","7","102","true","8905","5","12","true","8905","12","19","true","8905","8","108","true","8905","3","45","true"
"8906","8","102","true","8906","5","12","true","8906","11","19","true","8906","8","108","true","8906","4","45","true"
"8907","8","102","true","8907","5","12","true","8907","11","19","true","8907","8","108","true","8907","3","45","true"
"8908","8","102","true","8908","5","12","true","8908","11","19","true","8908","8","108","true","8908","4","45","true"
"8909","8","102","true","8909","5","12","true","8909","11","19","true","8909","8","108","true","8909","3","45","true"
"8910","7","102","true","8910","5","12","true","8910","12","19","true","8910","8","108","true","8910","4","45","true"
"8911","7","102","true","8911","5","12","true","8911","12","19","true","8911","8","108","true","8911","3","45","true"
"8912","8","102","true","8912","5","12","true","8912","11","19","true","8912","8","108","true","8912","4","45","true"
"8913","8","102","true","8913","5","12","true","8913","11","19","true","8913","8","108","true","8913","3","45","true"
"8914","8","102","true","8914","5","12","true","8914","11","19","true","8914","8","108","true","8914","4","45","true"
"8915","8","102","true","8915","5","12","true","8915","11","19","true","8915","8","108","true","8915","3","45","true"
"8916","8","102","true","8916","5","12","true","8916","11","19","true","8916","8","108","true","8916","4","45","true"
"8917","8","102","true","8917","5","12","true","8917","11","19","true","8917","8","108","true","8917","3","45","true"
"8918","8","102","true","8918","5","12","true","8918","12","19","true","8918","7","108","true","8918","4","45","true"
"8919","8","102","true","8919","5","12","true","8919","11","19","true","8919","8","108","true","8919","3","45","true"
"8920","8","102","true","8920","7","12","true","8920","10","19","true","8920","7","108","true","8920","2","45","true"
"8921","8","102","true","8921","6","12","true","8921","11","19","true","8921","7","108","true","8921","3","45","true"
"8922","8","102","true","8922","6","12","true","8922","10","19","true","8922","8","108","true","8922","2","45","true"
"8923","8","102","true","8923","6","12","true","8923","11","19","true","8923","7","108","true","8923","3","45","true"
"8924","7","102","true","8924","6","12","true","8924","11","19","true","8924","8","108","true","8924","2","45","true"
"8925","8","102","true","8925","6","12","true","8925","11","19","true","8925","7","108","true","8925","3","45","true"
"8926","7","102","true","8926","7","12","true","8926","11","19","true","8926","7","108","true","8926","2","45","true"
"8927","8","102","true","8927","6","12","true","8927","11","19","true","8927","7","108","true","8927","3","45","true"
"8928","7","102","true","8928","6","12","true","8928","11","19","true","8928","8","108","true","8928","2","45","true"
"8929","8","102","true","8929","6","12","true","8929","11","19","true","8929","7","108","true","8929","3","45","true"
"8930","7","102","true","8930","6","12","true","8930","11","19","true","8930","8","108","true","8930","2","45","true"
"8931","8","102","true","8931","6","12","true","8931","11","19","true","8931","7","108","true","8931","3","45","true"
"8932","7","102","true","8932","6","12","true","8932","11","19","true","8932","8","108","true","8932","2","45","true"
"8933","8","102","true","8933","5","12","true","8933","11","19","true","8933","8","108","true","8933","3","45","true"
"8934","7","102","true","8934","6","12","true","8934","11","19","true","8934","8","108","true","8934","2","45","true"
"8935","8","102","true","8935","6","12","true","8935","11","19","true","8935","7","108","true","8935","3","45","true"
"8936","7","102","true","8936","6","12","true","8936","11","19","true","8936","8","108","true","8936","2","45","true"
"8937","8","102","true","8937","6","12","true","8937","11","19","true","8937","7","108","true","8937","3","45","true"
"8938","7","102","true","8938","7","12","true","8938","11","19","true","8938","7","108","true","8938","2","45","true"
"8939","8","102","true","8939","6","12","true","8939","11","19","true","8939","7","108","true","8939","3","45","true"
"8940","7","102","true","8940","7","12","true","8940","11","19","true","8940","7","108","true","8940","2","45","true"
"8941","7","102","true","8941","6","12","true","8941","12","19","true","8941","7","108","true","8941","3","45","true"
"8942","7","102","true","8942","6","12","true","8942","11","19","true","8942","8","108","true","8942","2","45","true"
"8943","7","102","true","8943","6","12","true","8943","12","19","true","8943","7","108","true","8943","3","45","true"
"8944","7","102","true","8944","6","12","true","8944","11","19","true","8944","8","108","true","8944","2","45","true"
"8945","8","102","true","8945","6","12","true","8945","11","19","true","8945","7","108","true","8945","3","45","true"
"8946","7","102","true","8946","6","12","true","8946","11","19","true","8946","8","108","true","8946","2","45","true"
"8947","8","102","true","8947","5","12","true","8947","11","19","true","8947","8","108","true","8947","3","45","true"
"8948","7","102","true","8948","6","12","true","8948","11","19","true","8948","8","108","true","8948","2","45","true"
"8949","8","102","true","8949","5","12","true","8949","11","19","true","8949","8","108","true","8949","3","45","true"
"8950","7","102","true","8950","6","12","true","8950","11","19","true","8950","8","108","true","8950","2","45","true"
"8951","8","102","true","8951","6","12","true","8951","11","19","true","8951","7","108","true","8951","3","45","true"
"8952","7","102","true","8952","7","12","true","8952","11","19","true","8952","7","108","true","8952","2","45","true"
"8953","8","102","true","8953","6","12","true","8953","11","19","true","8953","7","108","true","8953","3","45","true"
"8954","7","102","true","8954","6","12","true","8954","11","19","true","8954","8","108","true","8954","2","45","true"
"8955","7","102","true","8955","6","12","true","8955","12","19","true","8955","7","108","true","8955","3","45","true"
"8956","8","102","true","8956","5","12","true","8956","11","19","true","8956","8","108","true","8956","4","45","true"
"8957","8","102","true","8957","5","12","true","8957","11","19","true","8957","8","108","true","8957","3","45","true"
"8958","8","102","true","8958","6","12","true","8958","11","19","true","8958","7","108","true","8958","4","45","true"
"8959","8","102","true","8959","6","12","true","8959","11","19","true","8959","7","108","true","8959","3","45","true"
"8960","8","102","true","8960","5","12","true","8960","11","19","true","8960","8","108","true","8960","4","45","true"
"8961","8","102","true","8961","5","12","true","8961","11","19","true","8961","8","108","true","8961","3","45","true"
"8962","8","102","true","8962","5","12","true","8962","12","19","true","8962","7","108","true","8962","4","45","true"
"8963","7","102","true","8963","5","12","true","8963","12","19","true","8963","8","108","true","8963","3","45","true"
"8964","7","102","true","8964","5","12","true","8964","13","19","true","8964","7","108","true","8964","4","45","true"
"8965","7","102","true","8965","6","12","true","8965","12","19","true","8965","7","108","true","8965","3","45","true"
"8966","8","102","true","8966","5","12","true","8966","12","19","true","8966","7","108","true","8966","4","45","true"
"8967","8","102","true","8967","5","12","true","8967","11","19","true","8967","8","108","true","8967","3","45","true"
"8968","7","102","true","8968","5","12","true","8968","13","19","true","8968","7","108","true","8968","4","45","true"
"8969","7","102","true","8969","5","12","true","8969","12","19","true","8969","8","108","true","8969","3","45","true"
"8970","8","102","true","8970","5","12","true","8970","12","19","true","8970","7","108","true","8970","4","45","true"
"8971","7","102","true","8971","5","12","true","8971","12","19","true","8971","8","108","true","8971","3","45","true"
"8972","8","102","true","8972","5","12","true","8972","12","19","true","8972","7","108","true","8972","4","45","true"
"8973","8","102","true","8973","5","12","true","8973","11","19","true","8973","8","108","true","8973","3","45","true"
"8974","8","102","true","8974","5","12","true","8974","12","19","true","8974","7","108","true","8974","4","45","true"
"8975","7","102","true","8975","5","12","true","8975","12","19","true","8975","8","108","true","8975","3","45","true"
"8976","8","102","true","8976","5","12","true","8976","12","19","true","8976","7","108","true","8976","4","45","true"
"8977","7","102","true","8977","6","12","true","8977","12","19","true","8977","7","108","true","8977","3","45","true"
"8978","8","102","true","8978","5","12","true","8978","12","19","true","8978","7","108","true","8978","4","45","true"
"8979","7","102","true","8979","6","12","true","8979","12","19","true","8979","7","108","true","8979","3","45","true"
"8980","7","102","true","8980","5","12","true","8980","13","19","true","8980","7","108","true","8980","4","45","true"
"8981","7","102","true","8981","6","12","true","8981","12","19","true","8981","7","108","true","8981","3","45","true"
"8982","8","102","true","8982","5","12","true","8982","12","19","true","8982","7","108","true","8982","4","45","true"
"8983","8","102","true","8983","5","12","true","8983","11","19","true","8983","8","108","true","8983","3","45","true"
"8984","8","102","true","8984","5","12","true","8984","12","19","true","8984","7","108","true","8984","4","45","true"
"8985","8","102","true","8985","6","12","true","8985","11","19","true","8985","7","108","true","8985","3","45","true"
"8986","8","102","true","8986","5","12","true","8986","11","19","true","8986","8","108","true","8986","4","45","true"
"8987","8","102","true","8987","5","12","true","8987","11","19","true","8987","8","108","true","8987","3","45","true"
"8988","7","102","true","8988","7","12","true","8988","11","19","true","8988","7","108","true","8988","2","45","true"
"8989","8","102","true","8989","6","12","true","8989","11","19","true","8989","7","108","true","8989","3","45","true"
"8990","8","102","true","8990","5","12","true","8990","11","19","true","8990","8","108","true","8990","4","45","true"
"8991","8","102","true","8991","5","12","true","8991","11","19","true","8991","8","108","true","8991","3","45","true"
"8992","8","102","true","8992","6","12","true","8992","11","19","true","8992","7","108","true","8992","4","45","true"
"8993","8","102","true","8993","6","12","true","8993","11","19","true","8993","7","108","true","8993","3","45","true"
"8994","8","102","true","8994","6","12","true","8994","11","19","true","8994","7","108","true","8994","4","45","true"
"8995","8","102","true","8995","6","12","true","8995","11","19","true","8995","7","108","true","8995","3","45","true"
"8996","8","102","true","8996","5","12","true","8996","11","19","true","8996","8","108","true","8996","4","45","true"
"8997","8","102","true","8997","5","12","true","8997","11","19","true","8997","8","108","true","8997","3","45","true"
"8998","8","102","true","8998","5","12","true","8998","12","19","true","8998","7","108","true","8998","4","45","true"
"8999","7","102","true","8999","5","12","true","8999","12","19","true","8999","8","108","true","8999","3","45","true"
"9000","8","102","true","9000","6","12","true","9000","11","19","true","9000","7","108","true","9000","4","45","true"
"9001","8","102","true","9001","6","12","true","9001","11","19","true","9001","7","108","true","9001","3","45","true"
"9002","8","102","true","9002","6","12","true","9002","11","19","true","9002","7","108","true","9002","4","45","true"
"9003","8","102","true","9003","6","12","true","9003","11","19","true","9003","7","108","true","9003","3","45","true"
"9004","8","102","true","9004","5","12","true","9004","12","19","true","9004","7","108","true","9004","4","45","true"
"9005","8","102","true","9005","5","12","true","9005","11","19","true","9005","8","108","true","9005","3","45","true"
"9006","8","102","true","9006","5","12","true","9006","12","19","true","9006","7","108","true","9006","4","45","true"
"9007","8","102","true","9007","6","12","true","9007","11","19","true","9007","7","108","true","9007","3","45","true"
"9008","7","102","true","9008","7","12","true","9008","11","19","true","9008","7","108","true","9008","2","45","true"
"9009","8","102","true","9009","6","12","true","9009","11","19","true","9009","7","108","true","9009","3","45","true"
"9010","7","102","true","9010","6","12","true","9010","11","19","true","9010","8","108","true","9010","2","45","true"
"9011","8","102","true","9011","6","12","true","9011","11","19","true","9011","7","108","true","9011","3","45","true"
"9012","8","102","true","9012","6","12","true","9012","10","19","true","9012","8","108","true","9012","2","45","true"
"9013","7","102","true","9013","6","12","true","9013","12","19","true","9013","7","108","true","9013","3","45","true"
"9014","7","102","true","9014","6","12","true","9014","11","19","true","9014","8","108","true","9014","2","45","true"
"9015","8","102","true","9015","5","12","true","9015","11","19","true","9015","8","108","true","9015","3","45","true"
"9016","8","102","true","9016","5","12","true","9016","11","19","true","9016","8","108","true","9016","4","45","true"
"9017","8","102","true","9017","5","12","true","9017","11","19","true","9017","8","108","true","9017","3","45","true"
"9018","8","102","true","9018","5","12","true","9018","11","19","true","9018","8","108","true","9018","4","45","true"
"9019","8","102","true","9019","5","12","true","9019","11","19","true","9019","8","108","true","9019","3","45","true"
"9020","8","102","true","9020","5","12","true","9020","12","19","true","9020","7","108","true","9020","4","45","true"
"9021","7","102","true","9021","5","12","true","9021","12","19","true","9021","8","108","true","9021","3","45","true"
"9022","8","102","true","9022","6","12","true","9022","11","19","true","9022","7","108","true","9022","4","45","true"
"9023","8","102","true","9023","6","12","true","9023","11","19","true","9023","7","108","true","9023","3","45","true"
"9024","8","102","true","9024","5","12","true","9024","11","19","true","9024","8","108","true","9024","4","45","true"
"9025","8","102","true","9025","5","12","true","9025","11","19","true","9025","8","108","true","9025","3","45","true"
"9026","7","102","true","9026","5","12","true","9026","12","19","true","9026","8","108","true","9026","4","45","true"
"9027","7","102","true","9027","5","12","true","9027","12","19","true","9027","8","108","true","9027","3","45","true"
"9028","8","102","true","9028","5","12","true","9028","11","19","true","9028","8","108","true","9028","4","45","true"
"9029","8","102","true","9029","5","12","true","9029","11","19","true","9029","8","108","true","9029","3","45","true"
"9030","8","102","true","9030","5","12","true","9030","11","19","true","9030","8","108","true","9030","4","45","true"
"9031","8","102","true","9031","5","12","true","9031","11","19","true","9031","8","108","true","9031","3","45","true"
"9032","8","102","true","9032","5","12","true","9032","11","19","true","9032","8","108","true","9032","4","45","true"
"9033","8","102","true","9033","5","12","true","9033","11","19","true","9033","8","108","true","9033","3","45","true"
"9034","8","102","true","9034","5","12","true","9034","11","19","true","9034","8","108","true","9034","4","45","true"
"9035","8","102","true","9035","5","12","true","9035","11","19","true","9035","8","108","true","9035","3","45","true"
